,Unnamed: 0,O_ID,O_Time,usage,Hour,year
41233487,12095524,2102,2020-04-18 07:00:00,1,07:00:00,2020
41233488,12095525,2102,2020-04-18 08:00:00,2,08:00:00,2020
41233489,12095526,2102,2020-04-18 09:00:00,6,09:00:00,2020
41233490,12095527,2102,2020-04-18 10:00:00,9,10:00:00,2020
41233491,12095528,2102,2020-04-18 11:00:00,12,11:00:00,2020
41233492,12095529,2102,2020-04-18 12:00:00,16,12:00:00,2020
41233493,12095530,2102,2020-04-18 13:00:00,18,13:00:00,2020
41233494,12095531,2102,2020-04-18 14:00:00,18,14:00:00,2020
41233495,12095532,2102,2020-04-18 15:00:00,18,15:00:00,2020
41233496,12095533,2102,2020-04-18 16:00:00,30,16:00:00,2020
41233497,12095534,2102,2020-04-18 17:00:00,36,17:00:00,2020
41233498,12095535,2102,2020-04-18 18:00:00,33,18:00:00,2020
41233499,12095536,2102,2020-04-18 19:00:00,29,19:00:00,2020
41233500,12095537,2102,2020-04-18 20:00:00,38,20:00:00,2020
41233501,12095538,2102,2020-04-18 21:00:00,38,21:00:00,2020
41233502,12095539,2102,2020-04-18 22:00:00,34,22:00:00,2020
41233503,12095540,2102,2020-04-18 23:00:00,23,23:00:00,2020
41233504,12095541,2102,2020-04-19 00:00:00,15,00:00:00,2020
41233505,12095542,2102,2020-04-19 01:00:00,11,01:00:00,2020
41233506,12095543,2102,2020-04-19 02:00:00,8,02:00:00,2020
41233507,12095544,2102,2020-04-19 03:00:00,7,03:00:00,2020
41233508,12095545,2102,2020-04-19 04:00:00,6,04:00:00,2020
41233509,12095546,2102,2020-04-19 05:00:00,4,05:00:00,2020
41233510,12095547,2102,2020-04-19 06:00:00,2,06:00:00,2020
41233511,12095548,2102,2020-04-19 07:00:00,3,07:00:00,2020
41233512,12095549,2102,2020-04-19 08:00:00,5,08:00:00,2020
41233513,12095550,2102,2020-04-19 09:00:00,6,09:00:00,2020
41233514,12095551,2102,2020-04-19 10:00:00,9,10:00:00,2020
41233515,12095552,2102,2020-04-19 11:00:00,8,11:00:00,2020
41233516,12095553,2102,2020-04-19 12:00:00,7,12:00:00,2020
41233517,12095554,2102,2020-04-19 13:00:00,17,13:00:00,2020
41233518,12095555,2102,2020-04-19 14:00:00,3,14:00:00,2020
41233519,12095556,2102,2020-04-19 15:00:00,0,15:00:00,2020
41233520,12095557,2102,2020-04-19 16:00:00,0,16:00:00,2020
41233521,12095558,2102,2020-04-19 17:00:00,0,17:00:00,2020
41233522,12095559,2102,2020-04-19 18:00:00,1,18:00:00,2020
41233523,12095560,2102,2020-04-19 19:00:00,2,19:00:00,2020
41233524,12095561,2102,2020-04-19 20:00:00,0,20:00:00,2020
41233525,12095562,2102,2020-04-19 21:00:00,0,21:00:00,2020
41233526,12095563,2102,2020-04-19 22:00:00,4,22:00:00,2020
41233527,12095564,2102,2020-04-19 23:00:00,5,23:00:00,2020
41233528,12095565,2102,2020-04-20 00:00:00,7,00:00:00,2020
41233529,12095566,2102,2020-04-20 01:00:00,5,01:00:00,2020
41233530,12095567,2102,2020-04-20 02:00:00,1,02:00:00,2020
41233531,12095568,2102,2020-04-20 03:00:00,6,03:00:00,2020
41233532,12095569,2102,2020-04-20 04:00:00,7,04:00:00,2020
41233533,12095570,2102,2020-04-20 05:00:00,0,05:00:00,2020
41233534,12095571,2102,2020-04-20 06:00:00,3,06:00:00,2020
41233535,12095572,2102,2020-04-20 07:00:00,3,07:00:00,2020
41233536,12095573,2102,2020-04-20 08:00:00,6,08:00:00,2020
41233537,12095574,2102,2020-04-20 09:00:00,5,09:00:00,2020
41233538,12095575,2102,2020-04-20 10:00:00,8,10:00:00,2020
41233539,12095576,2102,2020-04-20 11:00:00,7,11:00:00,2020
41233540,12095577,2102,2020-04-20 12:00:00,4,12:00:00,2020
41233541,12095578,2102,2020-04-20 13:00:00,3,13:00:00,2020
41233542,12095579,2102,2020-04-20 14:00:00,6,14:00:00,2020
41233543,12095580,2102,2020-04-20 15:00:00,4,15:00:00,2020
41233544,12095581,2102,2020-04-20 16:00:00,5,16:00:00,2020
41233545,12095582,2102,2020-04-20 17:00:00,23,17:00:00,2020
41233546,12095583,2102,2020-04-20 18:00:00,17,18:00:00,2020
41233547,12095584,2102,2020-04-20 19:00:00,30,19:00:00,2020
41233548,12095585,2102,2020-04-20 20:00:00,22,20:00:00,2020
41233549,12095586,2102,2020-04-20 21:00:00,20,21:00:00,2020
41233550,12095587,2102,2020-04-20 22:00:00,17,22:00:00,2020
41233551,12095588,2102,2020-04-20 23:00:00,18,23:00:00,2020
41233552,12095589,2102,2020-04-21 00:00:00,6,00:00:00,2020
41233553,12095590,2102,2020-04-21 01:00:00,11,01:00:00,2020
41233554,12095591,2102,2020-04-21 02:00:00,9,02:00:00,2020
41233555,12095592,2102,2020-04-21 03:00:00,3,03:00:00,2020
41233556,12095593,2102,2020-04-21 04:00:00,5,04:00:00,2020
41233557,12095594,2102,2020-04-21 05:00:00,1,05:00:00,2020
41233558,12095595,2102,2020-04-21 06:00:00,1,06:00:00,2020
41233559,12095596,2102,2020-04-21 07:00:00,3,07:00:00,2020
41233560,12095597,2102,2020-04-21 08:00:00,8,08:00:00,2020
41233561,12095598,2102,2020-04-21 09:00:00,4,09:00:00,2020
41233562,12095599,2102,2020-04-21 10:00:00,4,10:00:00,2020
41233563,12095600,2102,2020-04-21 11:00:00,5,11:00:00,2020
41233564,12095601,2102,2020-04-21 12:00:00,5,12:00:00,2020
41233565,12095602,2102,2020-04-21 13:00:00,7,13:00:00,2020
41233566,12095603,2102,2020-04-21 14:00:00,13,14:00:00,2020
41233567,12095604,2102,2020-04-21 15:00:00,8,15:00:00,2020
41233568,12095605,2102,2020-04-21 16:00:00,7,16:00:00,2020
41233569,12095606,2102,2020-04-21 17:00:00,12,17:00:00,2020
41233570,12095607,2102,2020-04-21 18:00:00,14,18:00:00,2020
41233571,12095608,2102,2020-04-21 19:00:00,12,19:00:00,2020
41233572,12095609,2102,2020-04-21 20:00:00,12,20:00:00,2020
41233573,12095610,2102,2020-04-21 21:00:00,14,21:00:00,2020
41233574,12095611,2102,2020-04-21 22:00:00,16,22:00:00,2020
41233575,12095612,2102,2020-04-21 23:00:00,8,23:00:00,2020
41233576,12095613,2102,2020-04-22 00:00:00,5,00:00:00,2020
41233577,12095614,2102,2020-04-22 01:00:00,7,01:00:00,2020
41233578,12095615,2102,2020-04-22 02:00:00,7,02:00:00,2020
41233579,12095616,2102,2020-04-22 03:00:00,3,03:00:00,2020
41233580,12095617,2102,2020-04-22 04:00:00,7,04:00:00,2020
41233581,12095618,2102,2020-04-22 05:00:00,0,05:00:00,2020
41233582,12095619,2102,2020-04-22 06:00:00,2,06:00:00,2020
41233583,12095620,2102,2020-04-22 07:00:00,4,07:00:00,2020
41233584,12095621,2102,2020-04-22 08:00:00,10,08:00:00,2020
41233585,12095622,2102,2020-04-22 09:00:00,2,09:00:00,2020
41233586,12095623,2102,2020-04-22 10:00:00,11,10:00:00,2020
41233587,12095624,2102,2020-04-22 11:00:00,5,11:00:00,2020
41233588,12095625,2102,2020-04-22 12:00:00,8,12:00:00,2020
41233589,12095626,2102,2020-04-22 13:00:00,9,13:00:00,2020
41233590,12095627,2102,2020-04-22 14:00:00,6,14:00:00,2020
41233591,12095628,2102,2020-04-22 15:00:00,6,15:00:00,2020
41233592,12095629,2102,2020-04-22 16:00:00,13,16:00:00,2020
41233593,12095630,2102,2020-04-22 17:00:00,21,17:00:00,2020
41233594,12095631,2102,2020-04-22 18:00:00,11,18:00:00,2020
41233595,12095632,2102,2020-04-22 19:00:00,18,19:00:00,2020
41233596,12095633,2102,2020-04-22 20:00:00,16,20:00:00,2020
41233597,12095634,2102,2020-04-22 21:00:00,13,21:00:00,2020
41233598,12095635,2102,2020-04-22 22:00:00,10,22:00:00,2020
41233599,12095636,2102,2020-04-22 23:00:00,11,23:00:00,2020
41233600,12095637,2102,2020-04-23 00:00:00,6,00:00:00,2020
41233601,12095638,2102,2020-04-23 01:00:00,6,01:00:00,2020
41233602,12095639,2102,2020-04-23 02:00:00,4,02:00:00,2020
41233603,12095640,2102,2020-04-23 03:00:00,7,03:00:00,2020
41233604,12095641,2102,2020-04-23 04:00:00,2,04:00:00,2020
41233605,12095642,2102,2020-04-23 05:00:00,1,05:00:00,2020
41233606,12095643,2102,2020-04-23 06:00:00,1,06:00:00,2020
41233607,12095644,2102,2020-04-23 07:00:00,6,07:00:00,2020
41233608,12095645,2102,2020-04-23 08:00:00,11,08:00:00,2020
41233609,12095646,2102,2020-04-23 09:00:00,7,09:00:00,2020
41233610,12095647,2102,2020-04-23 10:00:00,5,10:00:00,2020
41233611,12095648,2102,2020-04-23 11:00:00,6,11:00:00,2020
41233612,12095649,2102,2020-04-23 12:00:00,3,12:00:00,2020
41233613,12095650,2102,2020-04-23 13:00:00,4,13:00:00,2020
41233614,12095651,2102,2020-04-23 14:00:00,12,14:00:00,2020
41233615,12095652,2102,2020-04-23 15:00:00,9,15:00:00,2020
41233616,12095653,2102,2020-04-23 16:00:00,6,16:00:00,2020
41233617,12095654,2102,2020-04-23 17:00:00,22,17:00:00,2020
41233618,12095655,2102,2020-04-23 18:00:00,15,18:00:00,2020
41233619,12095656,2102,2020-04-23 19:00:00,16,19:00:00,2020
41233620,12095657,2102,2020-04-23 20:00:00,12,20:00:00,2020
41233621,12095658,2102,2020-04-23 21:00:00,18,21:00:00,2020
41233622,12095659,2102,2020-04-23 22:00:00,22,22:00:00,2020
41233623,12095660,2102,2020-04-23 23:00:00,10,23:00:00,2020
41233624,12095661,2102,2020-04-24 00:00:00,13,00:00:00,2020
41233625,12095662,2102,2020-04-24 01:00:00,8,01:00:00,2020
41233626,12095663,2102,2020-04-24 02:00:00,7,02:00:00,2020
41233627,12095664,2102,2020-04-24 03:00:00,7,03:00:00,2020
41233628,12095665,2102,2020-04-24 04:00:00,6,04:00:00,2020
41233629,12095666,2102,2020-04-24 05:00:00,1,05:00:00,2020
41233630,12095667,2102,2020-04-24 06:00:00,1,06:00:00,2020
41233631,12095668,2102,2020-04-24 07:00:00,3,07:00:00,2020
41233632,12095669,2102,2020-04-24 08:00:00,12,08:00:00,2020
41233633,12095670,2102,2020-04-24 09:00:00,6,09:00:00,2020
41233634,12095671,2102,2020-04-24 10:00:00,6,10:00:00,2020
41233635,12095672,2102,2020-04-24 11:00:00,4,11:00:00,2020
41233636,12095673,2102,2020-04-24 12:00:00,10,12:00:00,2020
41233637,12095674,2102,2020-04-24 13:00:00,10,13:00:00,2020
41233638,12095675,2102,2020-04-24 14:00:00,13,14:00:00,2020
41233639,12095676,2102,2020-04-24 15:00:00,6,15:00:00,2020
41233640,12095677,2102,2020-04-24 16:00:00,17,16:00:00,2020
41233641,12095678,2102,2020-04-24 17:00:00,23,17:00:00,2020
41233642,12095679,2102,2020-04-24 18:00:00,14,18:00:00,2020
41233643,12095680,2102,2020-04-24 19:00:00,20,19:00:00,2020
41233644,12095681,2102,2020-04-24 20:00:00,19,20:00:00,2020
41233645,12095682,2102,2020-04-24 21:00:00,12,21:00:00,2020
41233646,12095683,2102,2020-04-24 22:00:00,26,22:00:00,2020
41233647,12095684,2102,2020-04-24 23:00:00,22,23:00:00,2020
41233648,12095685,2102,2020-04-25 00:00:00,9,00:00:00,2020
41233649,12095686,2102,2020-04-25 01:00:00,8,01:00:00,2020
41233650,12095687,2102,2020-04-25 02:00:00,3,02:00:00,2020
41233651,12095688,2102,2020-04-25 03:00:00,9,03:00:00,2020
41233652,12095689,2102,2020-04-25 04:00:00,6,04:00:00,2020
41233653,12095690,2102,2020-04-25 05:00:00,2,05:00:00,2020
41233654,12095691,2102,2020-04-25 06:00:00,0,06:00:00,2020
41233655,12095692,2102,2020-04-25 07:00:00,4,07:00:00,2020
41233656,12095693,2102,2020-04-25 08:00:00,5,08:00:00,2020
41233657,12095694,2102,2020-04-25 09:00:00,7,09:00:00,2020
41233658,12095695,2102,2020-04-25 10:00:00,11,10:00:00,2020
41233659,12095696,2102,2020-04-25 11:00:00,6,11:00:00,2020
41233660,12095697,2102,2020-04-25 12:00:00,12,12:00:00,2020
41233661,12095698,2102,2020-04-25 13:00:00,26,13:00:00,2020
41233662,12095699,2102,2020-04-25 14:00:00,20,14:00:00,2020
41233663,12095700,2102,2020-04-25 15:00:00,24,15:00:00,2020
41233664,12095701,2102,2020-04-25 16:00:00,38,16:00:00,2020
41233665,12095702,2102,2020-04-25 17:00:00,36,17:00:00,2020
41233666,12095703,2102,2020-04-25 18:00:00,29,18:00:00,2020
41233667,12095704,2102,2020-04-25 19:00:00,30,19:00:00,2020
41233668,12095705,2102,2020-04-25 20:00:00,18,20:00:00,2020
41233669,12095706,2102,2020-04-25 21:00:00,22,21:00:00,2020
41233670,12095707,2102,2020-04-25 22:00:00,25,22:00:00,2020
41233671,12095708,2102,2020-04-25 23:00:00,16,23:00:00,2020
41233672,12095709,2102,2020-04-26 00:00:00,12,00:00:00,2020
41233673,12095710,2102,2020-04-26 01:00:00,9,01:00:00,2020
41233674,12095711,2102,2020-04-26 02:00:00,6,02:00:00,2020
41233675,12095712,2102,2020-04-26 03:00:00,5,03:00:00,2020
41233676,12095713,2102,2020-04-26 04:00:00,6,04:00:00,2020
41233677,12095714,2102,2020-04-26 05:00:00,0,05:00:00,2020
41233678,12095715,2102,2020-04-26 06:00:00,6,06:00:00,2020
41233679,12095716,2102,2020-04-26 07:00:00,4,07:00:00,2020
41233680,12095717,2102,2020-04-26 08:00:00,4,08:00:00,2020
41233681,12095718,2102,2020-04-26 09:00:00,13,09:00:00,2020
41233682,12095719,2102,2020-04-26 10:00:00,9,10:00:00,2020
41233683,12095720,2102,2020-04-26 11:00:00,13,11:00:00,2020
41233684,12095721,2102,2020-04-26 12:00:00,21,12:00:00,2020
41233685,12095722,2102,2020-04-26 13:00:00,25,13:00:00,2020
41233686,12095723,2102,2020-04-26 14:00:00,15,14:00:00,2020
41233687,12095724,2102,2020-04-26 15:00:00,29,15:00:00,2020
41233688,12095725,2102,2020-04-26 16:00:00,27,16:00:00,2020
41233689,12095726,2102,2020-04-26 17:00:00,36,17:00:00,2020
41233690,12095727,2102,2020-04-26 18:00:00,31,18:00:00,2020
41233691,12095728,2102,2020-04-26 19:00:00,28,19:00:00,2020
41233692,12095729,2102,2020-04-26 20:00:00,21,20:00:00,2020
41233693,12095730,2102,2020-04-26 21:00:00,18,21:00:00,2020
41233694,12095731,2102,2020-04-26 22:00:00,27,22:00:00,2020
41233695,12095732,2102,2020-04-26 23:00:00,22,23:00:00,2020
41233696,12095733,2102,2020-04-27 00:00:00,10,00:00:00,2020
41233697,12095734,2102,2020-04-27 01:00:00,5,01:00:00,2020
41233698,12095735,2102,2020-04-27 02:00:00,10,02:00:00,2020
41233699,12095736,2102,2020-04-27 03:00:00,15,03:00:00,2020
41233700,12095737,2102,2020-04-27 04:00:00,2,04:00:00,2020
41233701,12095738,2102,2020-04-27 05:00:00,4,05:00:00,2020
41233702,12095739,2102,2020-04-27 06:00:00,4,06:00:00,2020
41233703,12095740,2102,2020-04-27 07:00:00,7,07:00:00,2020
41233704,12095741,2102,2020-04-27 08:00:00,12,08:00:00,2020
41233705,12095742,2102,2020-04-27 09:00:00,3,09:00:00,2020
41233706,12095743,2102,2020-04-27 10:00:00,4,10:00:00,2020
41233707,12095744,2102,2020-04-27 11:00:00,5,11:00:00,2020
41233708,12095745,2102,2020-04-27 12:00:00,4,12:00:00,2020
41233709,12095746,2102,2020-04-27 13:00:00,6,13:00:00,2020
41233710,12095747,2102,2020-04-27 14:00:00,5,14:00:00,2020
41233711,12095748,2102,2020-04-27 15:00:00,11,15:00:00,2020
41233712,12095749,2102,2020-04-27 16:00:00,13,16:00:00,2020
41233713,12095750,2102,2020-04-27 17:00:00,19,17:00:00,2020
41233714,12095751,2102,2020-04-27 18:00:00,29,18:00:00,2020
41233715,12095752,2102,2020-04-27 19:00:00,35,19:00:00,2020
41233716,12095753,2102,2020-04-27 20:00:00,26,20:00:00,2020
41233717,12095754,2102,2020-04-27 21:00:00,8,21:00:00,2020
41233718,12095755,2102,2020-04-27 22:00:00,19,22:00:00,2020
41233719,12095756,2102,2020-04-27 23:00:00,21,23:00:00,2020
41233720,12095757,2102,2020-04-28 00:00:00,16,00:00:00,2020
41233721,12095758,2102,2020-04-28 01:00:00,7,01:00:00,2020
41233722,12095759,2102,2020-04-28 02:00:00,5,02:00:00,2020
41233723,12095760,2102,2020-04-28 03:00:00,12,03:00:00,2020
41233724,12095761,2102,2020-04-28 04:00:00,1,04:00:00,2020
41233725,12095762,2102,2020-04-28 05:00:00,1,05:00:00,2020
41233726,12095763,2102,2020-04-28 06:00:00,5,06:00:00,2020
41233727,12095764,2102,2020-04-28 07:00:00,6,07:00:00,2020
41233728,12095765,2102,2020-04-28 08:00:00,13,08:00:00,2020
41233729,12095766,2102,2020-04-28 09:00:00,4,09:00:00,2020
41233730,12095767,2102,2020-04-28 10:00:00,5,10:00:00,2020
41233731,12095768,2102,2020-04-28 11:00:00,7,11:00:00,2020
41233732,12095769,2102,2020-04-28 12:00:00,3,12:00:00,2020
41233733,12095770,2102,2020-04-28 13:00:00,6,13:00:00,2020
41233734,12095771,2102,2020-04-28 14:00:00,20,14:00:00,2020
41233735,12095772,2102,2020-04-28 15:00:00,4,15:00:00,2020
41233736,12095773,2102,2020-04-28 16:00:00,21,16:00:00,2020
41233737,12095774,2102,2020-04-28 17:00:00,16,17:00:00,2020
41233738,12095775,2102,2020-04-28 18:00:00,28,18:00:00,2020
41233739,12095776,2102,2020-04-28 19:00:00,38,19:00:00,2020
41233740,12095777,2102,2020-04-28 20:00:00,24,20:00:00,2020
41233741,12095778,2102,2020-04-28 21:00:00,35,21:00:00,2020
41233742,12095779,2102,2020-04-28 22:00:00,19,22:00:00,2020
41233743,12095780,2102,2020-04-28 23:00:00,15,23:00:00,2020
41233744,12095781,2102,2020-04-29 00:00:00,11,00:00:00,2020
41233745,12095782,2102,2020-04-29 01:00:00,4,01:00:00,2020
41233746,12095783,2102,2020-04-29 02:00:00,7,02:00:00,2020
41233747,12095784,2102,2020-04-29 03:00:00,12,03:00:00,2020
41233748,12095785,2102,2020-04-29 04:00:00,4,04:00:00,2020
41233749,12095786,2102,2020-04-29 05:00:00,2,05:00:00,2020
41233750,12095787,2102,2020-04-29 06:00:00,3,06:00:00,2020
41233751,12095788,2102,2020-04-29 07:00:00,7,07:00:00,2020
41233752,12095789,2102,2020-04-29 08:00:00,12,08:00:00,2020
41233753,12095790,2102,2020-04-29 09:00:00,3,09:00:00,2020
41233754,12095791,2102,2020-04-29 10:00:00,7,10:00:00,2020
41233755,12095792,2102,2020-04-29 11:00:00,16,11:00:00,2020
41233756,12095793,2102,2020-04-29 12:00:00,10,12:00:00,2020
41233757,12095794,2102,2020-04-29 13:00:00,9,13:00:00,2020
41233758,12095795,2102,2020-04-29 14:00:00,7,14:00:00,2020
41233759,12095796,2102,2020-04-29 15:00:00,13,15:00:00,2020
41233760,12095797,2102,2020-04-29 16:00:00,12,16:00:00,2020
41233761,12095798,2102,2020-04-29 17:00:00,32,17:00:00,2020
41233762,12095799,2102,2020-04-29 18:00:00,28,18:00:00,2020
41233763,12095800,2102,2020-04-29 19:00:00,31,19:00:00,2020
41233764,12095801,2102,2020-04-29 20:00:00,25,20:00:00,2020
41233765,12095802,2102,2020-04-29 21:00:00,37,21:00:00,2020
41233766,12095803,2102,2020-04-29 22:00:00,11,22:00:00,2020
41233767,12095804,2102,2020-04-29 23:00:00,27,23:00:00,2020
41233768,12095805,2102,2020-04-30 00:00:00,10,00:00:00,2020
41233769,12095806,2102,2020-04-30 01:00:00,16,01:00:00,2020
41233770,12095807,2102,2020-04-30 02:00:00,19,02:00:00,2020
41233771,12095808,2102,2020-04-30 03:00:00,5,03:00:00,2020
41233772,12095809,2102,2020-04-30 04:00:00,3,04:00:00,2020
41233773,12095810,2102,2020-04-30 05:00:00,4,05:00:00,2020
41233774,12095811,2102,2020-04-30 06:00:00,1,06:00:00,2020
41233775,12095812,2102,2020-04-30 07:00:00,3,07:00:00,2020
41233776,12095813,2102,2020-04-30 08:00:00,4,08:00:00,2020
41233777,12095814,2102,2020-04-30 09:00:00,8,09:00:00,2020
41233778,12095815,2102,2020-04-30 10:00:00,10,10:00:00,2020
41233779,12095816,2102,2020-04-30 11:00:00,10,11:00:00,2020
41233780,12095817,2102,2020-04-30 12:00:00,6,12:00:00,2020
41233781,12095818,2102,2020-04-30 13:00:00,27,13:00:00,2020
41233782,12095819,2102,2020-04-30 14:00:00,23,14:00:00,2020
41233783,12095820,2102,2020-04-30 15:00:00,26,15:00:00,2020
41233784,12095821,2102,2020-04-30 16:00:00,29,16:00:00,2020
41233785,12095822,2102,2020-04-30 17:00:00,33,17:00:00,2020
41233786,12095823,2102,2020-04-30 18:00:00,24,18:00:00,2020
41233787,12095824,2102,2020-04-30 19:00:00,33,19:00:00,2020
41233788,12095825,2102,2020-04-30 20:00:00,48,20:00:00,2020
41233789,12095826,2102,2020-04-30 21:00:00,31,21:00:00,2020
41233790,12095827,2102,2020-04-30 22:00:00,19,22:00:00,2020
41233791,12095828,2102,2020-04-30 23:00:00,8,23:00:00,2020
41233792,12095829,2102,2020-05-01 00:00:00,11,00:00:00,2020
41233793,12095830,2102,2020-05-01 01:00:00,19,01:00:00,2020
41233794,12095831,2102,2020-05-01 02:00:00,9,02:00:00,2020
41233795,12095832,2102,2020-05-01 03:00:00,9,03:00:00,2020
41233796,12095833,2102,2020-05-01 04:00:00,3,04:00:00,2020
41233797,12095834,2102,2020-05-01 05:00:00,0,05:00:00,2020
41233798,12095835,2102,2020-05-01 06:00:00,4,06:00:00,2020
41233799,12095836,2102,2020-05-01 07:00:00,3,07:00:00,2020
41233800,12095837,2102,2020-05-01 08:00:00,7,08:00:00,2020
41233801,12095838,2102,2020-05-01 09:00:00,4,09:00:00,2020
41233802,12095839,2102,2020-05-01 10:00:00,9,10:00:00,2020
41233803,12095840,2102,2020-05-01 11:00:00,7,11:00:00,2020
41233804,12095841,2102,2020-05-01 12:00:00,8,12:00:00,2020
41233805,12095842,2102,2020-05-01 13:00:00,10,13:00:00,2020
41233806,12095843,2102,2020-05-01 14:00:00,12,14:00:00,2020
41233807,12095844,2102,2020-05-01 15:00:00,19,15:00:00,2020
41233808,12095845,2102,2020-05-01 16:00:00,20,16:00:00,2020
41233809,12095846,2102,2020-05-01 17:00:00,27,17:00:00,2020
41233810,12095847,2102,2020-05-01 18:00:00,31,18:00:00,2020
41233811,12095848,2102,2020-05-01 19:00:00,31,19:00:00,2020
41233812,12095849,2102,2020-05-01 20:00:00,38,20:00:00,2020
41233813,12095850,2102,2020-05-01 21:00:00,31,21:00:00,2020
41233814,12095851,2102,2020-05-01 22:00:00,25,22:00:00,2020
41233815,12095852,2102,2020-05-01 23:00:00,16,23:00:00,2020
41233816,12095853,2102,2020-05-02 00:00:00,24,00:00:00,2020
41233817,12095854,2102,2020-05-02 01:00:00,7,01:00:00,2020
41233818,12095855,2102,2020-05-02 02:00:00,15,02:00:00,2020
41233819,12095856,2102,2020-05-02 03:00:00,10,03:00:00,2020
41233820,12095857,2102,2020-05-02 04:00:00,14,04:00:00,2020
41233821,12095858,2102,2020-05-02 05:00:00,0,05:00:00,2020
41233822,12095859,2102,2020-05-02 06:00:00,5,06:00:00,2020
41233823,12095860,2102,2020-05-02 07:00:00,2,07:00:00,2020
41233824,12095861,2102,2020-05-02 08:00:00,5,08:00:00,2020
41233825,12095862,2102,2020-05-02 09:00:00,4,09:00:00,2020
41233826,12095863,2102,2020-05-02 10:00:00,4,10:00:00,2020
41233827,12095864,2102,2020-05-02 11:00:00,10,11:00:00,2020
41233828,12095865,2102,2020-05-02 12:00:00,6,12:00:00,2020
41233829,12095866,2102,2020-05-02 13:00:00,12,13:00:00,2020
41233830,12095867,2102,2020-05-02 14:00:00,29,14:00:00,2020
41233831,12095868,2102,2020-05-02 15:00:00,27,15:00:00,2020
41233832,12095869,2102,2020-05-02 16:00:00,16,16:00:00,2020
41233833,12095870,2102,2020-05-02 17:00:00,23,17:00:00,2020
41233834,12095871,2102,2020-05-02 18:00:00,21,18:00:00,2020
41233835,12095872,2102,2020-05-02 19:00:00,27,19:00:00,2020
41233836,12095873,2102,2020-05-02 20:00:00,30,20:00:00,2020
41233837,12095874,2102,2020-05-02 21:00:00,30,21:00:00,2020
41233838,12095875,2102,2020-05-02 22:00:00,16,22:00:00,2020
41233839,12095876,2102,2020-05-02 23:00:00,19,23:00:00,2020
41233840,12095877,2102,2020-05-03 00:00:00,23,00:00:00,2020
41233841,12095878,2102,2020-05-03 01:00:00,19,01:00:00,2020
41233842,12095879,2102,2020-05-03 02:00:00,9,02:00:00,2020
41233843,12095880,2102,2020-05-03 03:00:00,3,03:00:00,2020
41233844,12095881,2102,2020-05-03 04:00:00,3,04:00:00,2020
41233845,12095882,2102,2020-05-03 05:00:00,0,05:00:00,2020
41233846,12095883,2102,2020-05-03 06:00:00,3,06:00:00,2020
41233847,12095884,2102,2020-05-03 07:00:00,2,07:00:00,2020
41233848,12095885,2102,2020-05-03 08:00:00,2,08:00:00,2020
41233849,12095886,2102,2020-05-03 09:00:00,7,09:00:00,2020
41233850,12095887,2102,2020-05-03 10:00:00,7,10:00:00,2020
41233851,12095888,2102,2020-05-03 11:00:00,5,11:00:00,2020
41233852,12095889,2102,2020-05-03 12:00:00,12,12:00:00,2020
41233853,12095890,2102,2020-05-03 13:00:00,17,13:00:00,2020
41233854,12095891,2102,2020-05-03 14:00:00,22,14:00:00,2020
41233855,12095892,2102,2020-05-03 15:00:00,31,15:00:00,2020
41233856,12095893,2102,2020-05-03 16:00:00,40,16:00:00,2020
41233857,12095894,2102,2020-05-03 17:00:00,24,17:00:00,2020
41233858,12095895,2102,2020-05-03 18:00:00,18,18:00:00,2020
41233859,12095896,2102,2020-05-03 19:00:00,14,19:00:00,2020
41233860,12095897,2102,2020-05-03 20:00:00,30,20:00:00,2020
41233861,12095898,2102,2020-05-03 21:00:00,35,21:00:00,2020
41233862,12095899,2102,2020-05-03 22:00:00,26,22:00:00,2020
41233863,12095900,2102,2020-05-03 23:00:00,19,23:00:00,2020
41233864,12095901,2102,2020-05-04 00:00:00,16,00:00:00,2020
41233865,12095902,2102,2020-05-04 01:00:00,15,01:00:00,2020
41233866,12095903,2102,2020-05-04 02:00:00,7,02:00:00,2020
41233867,12095904,2102,2020-05-04 03:00:00,5,03:00:00,2020
41233868,12095905,2102,2020-05-04 04:00:00,2,04:00:00,2020
41233869,12095906,2102,2020-05-04 05:00:00,2,05:00:00,2020
41233870,12095907,2102,2020-05-04 06:00:00,2,06:00:00,2020
41233871,12095908,2102,2020-05-04 07:00:00,4,07:00:00,2020
41233872,12095909,2102,2020-05-04 08:00:00,14,08:00:00,2020
41233873,12095910,2102,2020-05-04 09:00:00,6,09:00:00,2020
41233874,12095911,2102,2020-05-04 10:00:00,10,10:00:00,2020
41233875,12095912,2102,2020-05-04 11:00:00,12,11:00:00,2020
41233876,12095913,2102,2020-05-04 12:00:00,14,12:00:00,2020
41233877,12095914,2102,2020-05-04 13:00:00,6,13:00:00,2020
41233878,12095915,2102,2020-05-04 14:00:00,10,14:00:00,2020
41233879,12095916,2102,2020-05-04 15:00:00,10,15:00:00,2020
41233880,12095917,2102,2020-05-04 16:00:00,18,16:00:00,2020
41233881,12095918,2102,2020-05-04 17:00:00,21,17:00:00,2020
41233882,12095919,2102,2020-05-04 18:00:00,39,18:00:00,2020
41233883,12095920,2102,2020-05-04 19:00:00,29,19:00:00,2020
41233884,12095921,2102,2020-05-04 20:00:00,29,20:00:00,2020
41233885,12095922,2102,2020-05-04 21:00:00,33,21:00:00,2020
